bigrams_comb,count,quarter
"('日本', '会面')",2,2015Q2
"('日本', '安倍')",2,2015Q2
"('演讲', '战略')",2,2015Q2
"('阶段', '奥巴马')",2,2015Q2
"('阶段', '中国')",2,2015Q2
"('试射', '弹道')",2,2015Q2
"('美国', '地区')",2,2015Q2
"('日本', '日')",2,2015Q2
"('美国', '军事')",2,2015Q2
"('美国', '关系')",2,2015Q2
"('卡特', '盟友')",2,2015Q2
"('亚太', '盟友')",2,2015Q2
"('美国', '演讲')",2,2015Q2
"('平衡', '亚洲')",2,2015Q2
"('平衡', '访问')",2,2015Q2
"('日本', '谈话')",2,2015Q2
"('日本', '态度')",2,2015Q2
"('亚洲', '盟友')",2,2015Q2
"('问题', '日')",2,2015Q2
"('韩国', '谈话')",2,2015Q2
"('韩国', '关系')",2,2015Q2
"('韩国', '会面')",2,2015Q2
"('平衡', '亚太')",2,2015Q2
"('平衡', '国防')",2,2015Q2
"('平衡', '防长')",2,2015Q2
"('韩国', '道歉')",2,2015Q2
"('安倍', '态度')",2,2015Q2
"('安倍', '韩国')",2,2015Q2
"('亚太', '国防')",2,2015Q2
"('亚太', '防长')",2,2015Q2
"('亚太', '战略')",2,2015Q2
"('安倍', '日')",2,2015Q2
"('美国', '防长')",2,2015Q2
"('战略', '中国')",2,2015Q2
"('安倍', '会面')",2,2015Q2
"('平衡', '盟友')",2,2015Q2
"('地区', '访问')",2,2015Q2
"('亚洲', '奥巴马')",2,2015Q2
"('日', '出席')",2,2015Q2
"('平衡', '演讲')",2,2015Q2
"('会谈', '日')",2,2015Q2
"('谈话', '战争')",2,2015Q2
"('平衡', '阶段')",2,2015Q2
"('朝鲜', '打击')",2,2015Q2
"('日', '防长')",2,2015Q2
"('导弹', '打击')",2,2015Q2
"('日', '安保')",2,2015Q2
"('朝鲜', '通讯社')",2,2015Q2
"('日', '亚洲')",2,2015Q2
"('日', '举行')",2,2015Q2
"('日', '合作')",2,2015Q2
"('日', '会议')",2,2015Q2
"('谈话', '日本')",2,2015Q2
"('卡特', '演讲')",2,2015Q2
"('卡特', '阶段')",2,2015Q2
"('安倍', '美国')",2,2015Q2
"('安倍', '谈判')",2,2015Q2
"('韩国', '态度')",2,2015Q2
"('美国', '盟友')",2,2015Q2
"('地区', '美国')",2,2015Q2
"('地区', '盟友')",2,2015Q2
"('美国', '阶段')",2,2015Q2
"('访问', '盟友')",2,2015Q2
"('访问', '奥巴马')",2,2015Q2
"('军事', '盟友')",2,2015Q2
"('军事', '奥巴马')",2,2015Q2
"('盟友', '奥巴马')",2,2015Q2
"('日本', '自卫权')",2,2015Q2
"('朴槿惠', '周年')",2,2015Q2
"('平衡', '中国')",2,2015Q2
"('关系', '朴槿惠')",2,2015Q2
"('日', '信号')",2,2015Q2
"('日', '日')",2,2015Q2
"('合作', '会议')",2,2015Q2
"('美国', '谈判')",2,2015Q2
"('韩国', '日')",2,2015Q2
"('导弹', '弹道')",2,2015Q2
"('道歉', '会面')",2,2015Q2
"('朝鲜', '发射')",2,2015Q2
"('道歉', '关系')",2,2015Q2
"('美国', '报道')",2,2015Q2
"('朝鲜', '潜艇')",2,2015Q2
"('外长', '韩国')",2,2015Q2
"('朝鲜', '弹道')",2,2015Q2
"('朝鲜', '训练')",2,2015Q2
"('外长', '日本')",2,2015Q2
"('导弹', '发射')",2,2015Q2
"('朝鲜', '试射')",2,2015Q2
"('导弹', '韩国')",2,2015Q2
"('日', '美国')",2,2015Q2
"('导弹', '潜艇')",2,2015Q2
"('导弹', '训练')",2,2015Q2
"('潜艇', '训练')",2,2015Q2
"('发射', '潜艇')",2,2015Q2
"('中国', '奥巴马')",2,2015Q2
"('发射', '训练')",2,2015Q2
"('卡特', '日')",2,2015Q2
"('试射', '导弹')",2,2015Q2
"('关系', '态度')",2,2015Q2
"('会面', '关系')",2,2015Q2
"('会面', '态度')",2,2015Q2
"('会面', '日')",2,2015Q2
"('会面', '周年')",2,2015Q2
"('谈话', '周年')",2,2015Q2
"('会面', '谈话')",2,2015Q2
"('谈话', '态度')",2,2015Q2
"('周年', '日')",2,2015Q2
"('关系', '日')",2,2015Q2
"('周年', '态度')",2,2015Q2
"('道歉', '态度')",2,2015Q2
"('日', '态度')",2,2015Q2
"('卡特', '防长')",2,2015Q2
"('道歉', '日')",2,2015Q2
"('战略', '奥巴马')",2,2015Q2
"('关系', '谈话')",2,2015Q2
"('努力', '讨论')",1,2015Q2
"('进行', '日本')",1,2015Q2
"('进行', '韩国')",1,2015Q2
"('进行', '外长')",1,2015Q2
"('问题', '共识')",1,2015Q2
"('进行', '报道')",1,2015Q2
"('共识', '讨论')",1,2015Q2
"('会谈', '防长')",1,2015Q2
"('共识', '努力')",1,2015Q2
"('继续', '讨论')",1,2015Q2
"('问题', '讨论')",1,2015Q2
"('历史', '敦促')",1,2015Q2
"('日', '共识')",1,2015Q2
"('施压', '日')",1,2015Q2
"('施压', '特别')",1,2015Q2
"('施压', '继续')",1,2015Q2
"('施压', '共识')",1,2015Q2
"('施压', '努力')",1,2015Q2
"('施压', '讨论')",1,2015Q2
"('日', '特别')",1,2015Q2
"('日', '继续')",1,2015Q2
"('日', '努力')",1,2015Q2
"('问题', '韩国')",1,2015Q2
"('会谈', '出席')",1,2015Q2
"('特别', '继续')",1,2015Q2
"('特别', '共识')",1,2015Q2
"('特别', '努力')",1,2015Q2
"('特别', '讨论')",1,2015Q2
"('继续', '共识')",1,2015Q2
"('继续', '努力')",1,2015Q2
"('问题', '努力')",1,2015Q2
"('日', '讨论')",1,2015Q2
"('日', '外长')",1,2015Q2
"('会谈', '安保')",1,2015Q2
"('防长', '会议')",1,2015Q2
"('出席', '亚洲')",1,2015Q2
"('出席', '举行')",1,2015Q2
"('出席', '合作')",1,2015Q2
"('出席', '会议')",1,2015Q2
"('安保', '亚洲')",1,2015Q2
"('安保', '举行')",1,2015Q2
"('安保', '合作')",1,2015Q2
"('安保', '会议')",1,2015Q2
"('亚洲', '举行')",1,2015Q2
"('亚洲', '合作')",1,2015Q2
"('亚洲', '会议')",1,2015Q2
"('历史', '谈话')",1,2015Q2
"('举行', '合作')",1,2015Q2
"('敦促', '进行')",1,2015Q2
"('敦促', '日')",1,2015Q2
"('出席', '安保')",1,2015Q2
"('防长', '合作')",1,2015Q2
"('历史', '问题')",1,2015Q2
"('防长', '举行')",1,2015Q2
"('日', '韩国')",1,2015Q2
"('会谈', '亚洲')",1,2015Q2
"('会谈', '举行')",1,2015Q2
"('会谈', '合作')",1,2015Q2
"('会谈', '会议')",1,2015Q2
"('日', '日本')",1,2015Q2
"('问题', '继续')",1,2015Q2
"('日', '进行')",1,2015Q2
"('敦促', '报道')",1,2015Q2
"('敦促', '韩国')",1,2015Q2
"('敦促', '日本')",1,2015Q2
"('防长', '出席')",1,2015Q2
"('防长', '安保')",1,2015Q2
"('防长', '亚洲')",1,2015Q2
"('敦促', '外长')",1,2015Q2
"('外长', '报道')",1,2015Q2
"('磋商', '日')",1,2015Q2
"('问题', '特别')",1,2015Q2
"('导弹', '朝方')",1,2015Q2
"('朝方', '阶段')",1,2015Q2
"('历史', '日本')",1,2015Q2
"('朝方', '技术')",1,2015Q2
"('声明', '成功')",1,2015Q2
"('声明', '手段')",1,2015Q2
"('历史', '外长')",1,2015Q2
"('历史', '进行')",1,2015Q2
"('声明', '打击')",1,2015Q2
"('朝方', '打击')",1,2015Q2
"('问题', '报道')",1,2015Q2
"('声明', '阶段')",1,2015Q2
"('声明', '技术')",1,2015Q2
"('成功', '手段')",1,2015Q2
"('试射', '技术')",1,2015Q2
"('试射', '阶段')",1,2015Q2
"('试射', '打击')",1,2015Q2
"('导弹', '声明')",1,2015Q2
"('朝方', '手段')",1,2015Q2
"('问题', '施压')",1,2015Q2
"('谈话', '外长')",1,2015Q2
"('问题', '进行')",1,2015Q2
"('朝方', '声明')",1,2015Q2
"('导弹', '技术')",1,2015Q2
"('问题', '敦促')",1,2015Q2
"('导弹', '阶段')",1,2015Q2
"('谈话', '报道')",1,2015Q2
"('谈话', '韩国')",1,2015Q2
"('安倍', '讲话')",1,2015Q2
"('历史', '韩国')",1,2015Q2
"('谈话', '进行')",1,2015Q2
"('谈话', '敦促')",1,2015Q2
"('谈话', '问题')",1,2015Q2
"('导弹', '手段')",1,2015Q2
"('历史', '报道')",1,2015Q2
"('导弹', '成功')",1,2015Q2
"('朝方', '成功')",1,2015Q2
"('试射', '手段')",1,2015Q2
"('试射', '成功')",1,2015Q2
"('试射', '声明')",1,2015Q2
"('磋商', '讨论')",1,2015Q2
"('韩国', '报道')",1,2015Q2
"('磋商', '施压')",1,2015Q2
"('日本', '报道')",1,2015Q2
"('磋商', '特别')",1,2015Q2
"('磋商', '继续')",1,2015Q2
"('磋商', '共识')",1,2015Q2
"('磋商', '努力')",1,2015Q2
"('朝鲜', '问题')",1,2015Q2
"('试射', '朝方')",1,2015Q2
"('朝鲜', '施压')",1,2015Q2
"('朝鲜', '特别')",1,2015Q2
"('朝鲜', '继续')",1,2015Q2
"('朝鲜', '共识')",1,2015Q2
"('朝鲜', '努力')",1,2015Q2
"('朝鲜', '讨论')",1,2015Q2
"('问题', '日本')",1,2015Q2
"('磋商', '问题')",1,2015Q2
"('磋商', '朝鲜')",1,2015Q2
"('朝鲜', '朝方')",1,2015Q2
"('阶段', '技术')",1,2015Q2
"('朝鲜', '技术')",1,2015Q2
"('历史', '日')",1,2015Q2
"('朝鲜', '阶段')",1,2015Q2
"('朝鲜', '手段')",1,2015Q2
"('朝鲜', '成功')",1,2015Q2
"('朝鲜', '声明')",1,2015Q2
"('成功', '打击')",1,2015Q2
"('成功', '阶段')",1,2015Q2
"('成功', '技术')",1,2015Q2
"('手段', '打击')",1,2015Q2
"('问题', '外长')",1,2015Q2
"('手段', '阶段')",1,2015Q2
"('手段', '技术')",1,2015Q2
"('打击', '阶段')",1,2015Q2
"('打击', '技术')",1,2015Q2
"('举行', '会议')",1,2015Q2
"('公里', '朝鲜')",1,2015Q2
"('安倍', '同盟')",1,2015Q2
"('关系', '道歉')",1,2015Q2
"('改善', '周年')",1,2015Q2
"('改善', '合作')",1,2015Q2
"('和解', '关系')",1,2015Q2
"('和解', '日本')",1,2015Q2
"('和解', '朴槿惠')",1,2015Q2
"('和解', '道歉')",1,2015Q2
"('和解', '充分')",1,2015Q2
"('和解', '周年')",1,2015Q2
"('和解', '合作')",1,2015Q2
"('关系', '充分')",1,2015Q2
"('充分', '合作')",1,2015Q2
"('关系', '合作')",1,2015Q2
"('日本', '朴槿惠')",1,2015Q2
"('日本', '充分')",1,2015Q2
"('日本', '合作')",1,2015Q2
"('朴槿惠', '道歉')",1,2015Q2
"('朴槿惠', '充分')",1,2015Q2
"('朴槿惠', '合作')",1,2015Q2
"('道歉', '充分')",1,2015Q2
"('道歉', '合作')",1,2015Q2
"('改善', '充分')",1,2015Q2
"('改善', '道歉')",1,2015Q2
"('改善', '朴槿惠')",1,2015Q2
"('改善', '日本')",1,2015Q2
"('韩国', '慰安妇')",1,2015Q2
"('韩国', '日报')",1,2015Q2
"('韩国', '外交')",1,2015Q2
"('日本', '慰安妇')",1,2015Q2
"('日本', '日报')",1,2015Q2
"('日本', '外交')",1,2015Q2
"('慰安妇', '周年')",1,2015Q2
"('慰安妇', '日报')",1,2015Q2
"('慰安妇', '外交')",1,2015Q2
"('周年', '日报')",1,2015Q2
"('周年', '外交')",1,2015Q2
"('日报', '外交')",1,2015Q2
"('安倍', '改善')",1,2015Q2
"('安倍', '和解')",1,2015Q2
"('安倍', '朴槿惠')",1,2015Q2
"('安倍', '充分')",1,2015Q2
"('安倍', '合作')",1,2015Q2
"('改善', '和解')",1,2015Q2
"('改善', '关系')",1,2015Q2
"('充分', '周年')",1,2015Q2
"('周年', '合作')",1,2015Q2
"('安倍', '自卫权')",1,2015Q2
"('殖民', '需求')",1,2015Q2
"('出于', '殖民')",1,2015Q2
"('出于', '文章')",1,2015Q2
"('出于', '导致')",1,2015Q2
"('出于', '互动')",1,2015Q2
"('出于', '需求')",1,2015Q2
"('出于', '独岛')",1,2015Q2
"('殖民', '文章')",1,2015Q2
"('殖民', '导致')",1,2015Q2
"('殖民', '互动')",1,2015Q2
"('殖民', '独岛')",1,2015Q2
"('历史', '关系')",1,2015Q2
"('文章', '导致')",1,2015Q2
"('文章', '互动')",1,2015Q2
"('文章', '需求')",1,2015Q2
"('文章', '独岛')",1,2015Q2
"('导致', '互动')",1,2015Q2
"('导致', '需求')",1,2015Q2
"('导致', '独岛')",1,2015Q2
"('互动', '需求')",1,2015Q2
"('互动', '独岛')",1,2015Q2
"('安倍', '独岛')",1,2015Q2
"('安倍', '需求')",1,2015Q2
"('安倍', '互动')",1,2015Q2
"('安倍', '导致')",1,2015Q2
"('历史', '安倍')",1,2015Q2
"('历史', '出于')",1,2015Q2
"('历史', '殖民')",1,2015Q2
"('历史', '文章')",1,2015Q2
"('历史', '导致')",1,2015Q2
"('历史', '互动')",1,2015Q2
"('历史', '需求')",1,2015Q2
"('历史', '独岛')",1,2015Q2
"('关系', '安倍')",1,2015Q2
"('关系', '出于')",1,2015Q2
"('关系', '殖民')",1,2015Q2
"('关系', '文章')",1,2015Q2
"('关系', '导致')",1,2015Q2
"('关系', '互动')",1,2015Q2
"('关系', '需求')",1,2015Q2
"('关系', '独岛')",1,2015Q2
"('安倍', '出于')",1,2015Q2
"('安倍', '殖民')",1,2015Q2
"('安倍', '文章')",1,2015Q2
"('韩国', '日本')",1,2015Q2
"('朴槿惠', '外交')",1,2015Q2
"('朴槿惠', '日报')",1,2015Q2
"('试射', '月')",1,2015Q2
"('自卫权', '谈判')",1,2015Q2
"('自卫权', '事态')",1,2015Q2
"('集体', '谈判')",1,2015Q2
"('集体', '事态')",1,2015Q2
"('谈判', '事态')",1,2015Q2
"('试射', '射程')",1,2015Q2
"('试射', '公里')",1,2015Q2
"('试射', '国民')",1,2015Q2
"('试射', '韩国')",1,2015Q2
"('试射', '朝鲜')",1,2015Q2
"('朴槿惠', '慰安妇')",1,2015Q2
"('试射', '东部')",1,2015Q2
"('射程', '导弹')",1,2015Q2
"('射程', '公里')",1,2015Q2
"('射程', '国民')",1,2015Q2
"('射程', '韩国')",1,2015Q2
"('射程', '月')",1,2015Q2
"('射程', '朝鲜')",1,2015Q2
"('射程', '弹道')",1,2015Q2
"('射程', '东部')",1,2015Q2
"('自卫权', '集体')",1,2015Q2
"('美国', '事态')",1,2015Q2
"('美国', '集体')",1,2015Q2
"('美国', '自卫权')",1,2015Q2
"('安倍', '集体')",1,2015Q2
"('安倍', '事态')",1,2015Q2
"('日本', '讲话')",1,2015Q2
"('日本', '同盟')",1,2015Q2
"('日本', '美国')",1,2015Q2
"('日本', '集体')",1,2015Q2
"('日本', '谈判')",1,2015Q2
"('日本', '事态')",1,2015Q2
"('讲话', '同盟')",1,2015Q2
"('讲话', '美国')",1,2015Q2
"('讲话', '自卫权')",1,2015Q2
"('讲话', '集体')",1,2015Q2
"('讲话', '谈判')",1,2015Q2
"('讲话', '事态')",1,2015Q2
"('同盟', '美国')",1,2015Q2
"('同盟', '自卫权')",1,2015Q2
"('同盟', '集体')",1,2015Q2
"('同盟', '谈判')",1,2015Q2
"('同盟', '事态')",1,2015Q2
"('导弹', '公里')",1,2015Q2
"('导弹', '国民')",1,2015Q2
"('导弹', '月')",1,2015Q2
"('外长', '会谈')",1,2015Q2
"('外长', '朴槿惠')",1,2015Q2
"('外长', '慰安妇')",1,2015Q2
"('外长', '周年')",1,2015Q2
"('外长', '日报')",1,2015Q2
"('外长', '外交')",1,2015Q2
"('会谈', '关系')",1,2015Q2
"('会谈', '朴槿惠')",1,2015Q2
"('会谈', '韩国')",1,2015Q2
"('会谈', '日本')",1,2015Q2
"('会谈', '慰安妇')",1,2015Q2
"('会谈', '周年')",1,2015Q2
"('会谈', '日报')",1,2015Q2
"('会谈', '外交')",1,2015Q2
"('关系', '韩国')",1,2015Q2
"('关系', '慰安妇')",1,2015Q2
"('关系', '日报')",1,2015Q2
"('关系', '外交')",1,2015Q2
"('朴槿惠', '韩国')",1,2015Q2
"('朴槿惠', '日本')",1,2015Q2
"('外长', '关系')",1,2015Q2
"('弹道', '东部')",1,2015Q2
"('导弹', '朝鲜')",1,2015Q2
"('朝鲜', '东部')",1,2015Q2
"('导弹', '东部')",1,2015Q2
"('公里', '国民')",1,2015Q2
"('公里', '韩国')",1,2015Q2
"('公里', '月')",1,2015Q2
"('海上', '弹道')",1,2015Q2
"('公里', '弹道')",1,2015Q2
"('公里', '东部')",1,2015Q2
"('国民', '韩国')",1,2015Q2
"('国民', '月')",1,2015Q2
"('国民', '朝鲜')",1,2015Q2
"('国民', '弹道')",1,2015Q2
"('国民', '东部')",1,2015Q2
"('韩国', '月')",1,2015Q2
"('韩国', '朝鲜')",1,2015Q2
"('韩国', '弹道')",1,2015Q2
"('韩国', '东部')",1,2015Q2
"('月', '朝鲜')",1,2015Q2
"('月', '弹道')",1,2015Q2
"('月', '东部')",1,2015Q2
"('动作', '弹道')",1,2015Q2
"('发射', '军演')",1,2015Q2
"('海上', '动作')",1,2015Q2
"('防卫', '协商')",1,2015Q2
"('地区', '国防')",1,2015Q2
"('防长', '国防')",1,2015Q2
"('防长', '军事')",1,2015Q2
"('国防', '军事')",1,2015Q2
"('军事', '美国')",1,2015Q2
"('平衡', '卡特')",1,2015Q2
"('平衡', '舆论')",1,2015Q2
"('亚太', '卡特')",1,2015Q2
"('亚太', '阶段')",1,2015Q2
"('亚太', '中国')",1,2015Q2
"('亚太', '舆论')",1,2015Q2
"('卡特', '舆论')",1,2015Q2
"('美国', '舆论')",1,2015Q2
"('战略', '阶段')",1,2015Q2
"('战略', '地区')",1,2015Q2
"('战略', '舆论')",1,2015Q2
"('阶段', '地区')",1,2015Q2
"('阶段', '舆论')",1,2015Q2
"('中国', '地区')",1,2015Q2
"('中国', '舆论')",1,2015Q2
"('地区', '舆论')",1,2015Q2
"('地区', '防长')",1,2015Q2
"('访问', '国防')",1,2015Q2
"('访问', '防长')",1,2015Q2
"('演讲', '标准')",1,2015Q2
"('中国', '防长')",1,2015Q2
"('中国', '战略')",1,2015Q2
"('中国', '标准')",1,2015Q2
"('平衡', '标准')",1,2015Q2
"('亚太', '演讲')",1,2015Q2
"('亚太', '标准')",1,2015Q2
"('美国', '标准')",1,2015Q2
"('演讲', '国防')",1,2015Q2
"('演讲', '防长')",1,2015Q2
"('国防', '防长')",1,2015Q2
"('访问', '地区')",1,2015Q2
"('国防', '战略')",1,2015Q2
"('国防', '标准')",1,2015Q2
"('防长', '战略')",1,2015Q2
"('防长', '标准')",1,2015Q2
"('战略', '标准')",1,2015Q2
"('亚洲', '平衡')",1,2015Q2
"('亚洲', '防长')",1,2015Q2
"('亚洲', '国防')",1,2015Q2
"('访问', '平衡')",1,2015Q2
"('舆论', '奥巴马')",1,2015Q2
"('防卫', '合作')",1,2015Q2
"('中国', '演讲')",1,2015Q2
"('防卫', '会议')",1,2015Q2
"('会议', '朝鲜')",1,2015Q2
"('会议', '通讯社')",1,2015Q2
"('国防部', '重点')",1,2015Q2
"('国防部', '日本')",1,2015Q2
"('国防部', '自卫权')",1,2015Q2
"('国防部', '朝鲜')",1,2015Q2
"('国防部', '通讯社')",1,2015Q2
"('重点', '日本')",1,2015Q2
"('重点', '自卫权')",1,2015Q2
"('重点', '朝鲜')",1,2015Q2
"('重点', '通讯社')",1,2015Q2
"('日本', '朝鲜')",1,2015Q2
"('日本', '通讯社')",1,2015Q2
"('自卫权', '朝鲜')",1,2015Q2
"('自卫权', '通讯社')",1,2015Q2
"('谈话', '朝鲜')",1,2015Q2
"('谈话', '导弹')",1,2015Q2
"('谈话', '打击')",1,2015Q2
"('谈话', '挑衅')",1,2015Q2
"('谈话', '实施')",1,2015Q2
"('谈话', '洲际')",1,2015Q2
"('会议', '自卫权')",1,2015Q2
"('会议', '日本')",1,2015Q2
"('会议', '重点')",1,2015Q2
"('协商', '重点')",1,2015Q2
"('防卫', '国防部')",1,2015Q2
"('防卫', '重点')",1,2015Q2
"('防卫', '日本')",1,2015Q2
"('防卫', '自卫权')",1,2015Q2
"('防卫', '朝鲜')",1,2015Q2
"('防卫', '通讯社')",1,2015Q2
"('协商', '合作')",1,2015Q2
"('协商', '会议')",1,2015Q2
"('协商', '国防部')",1,2015Q2
"('协商', '日本')",1,2015Q2
"('会议', '国防部')",1,2015Q2
"('协商', '自卫权')",1,2015Q2
"('协商', '朝鲜')",1,2015Q2
"('协商', '通讯社')",1,2015Q2
"('合作', '国防部')",1,2015Q2
"('合作', '重点')",1,2015Q2
"('合作', '日本')",1,2015Q2
"('合作', '自卫权')",1,2015Q2
"('合作', '朝鲜')",1,2015Q2
"('合作', '通讯社')",1,2015Q2
"('中国', '国防')",1,2015Q2
"('中国', '美国')",1,2015Q2
"('金正恩', '弹道')",1,2015Q2
"('美国', '月')",1,2015Q2
"('卡特', '月')",1,2015Q2
"('卡特', '接受')",1,2015Q2
"('更为', '应当')",1,2015Q2
"('更为', '日')",1,2015Q2
"('更为', '美国')",1,2015Q2
"('更为', '明显')",1,2015Q2
"('更为', '报道')",1,2015Q2
"('更为', '月')",1,2015Q2
"('更为', '接受')",1,2015Q2
"('更为', '国防')",1,2015Q2
"('应当', '日')",1,2015Q2
"('应当', '美国')",1,2015Q2
"('应当', '明显')",1,2015Q2
"('应当', '报道')",1,2015Q2
"('应当', '月')",1,2015Q2
"('应当', '接受')",1,2015Q2
"('应当', '国防')",1,2015Q2
"('日', '明显')",1,2015Q2
"('日', '月')",1,2015Q2
"('日', '接受')",1,2015Q2
"('日', '国防')",1,2015Q2
"('卡特', '报道')",1,2015Q2
"('卡特', '明显')",1,2015Q2
"('卡特', '应当')",1,2015Q2
"('演讲', '关系')",1,2015Q2
"('卡特', '关系')",1,2015Q2
"('卡特', '武器')",1,2015Q2
"('平衡', '关系')",1,2015Q2
"('平衡', '武器')",1,2015Q2
"('美国', '武器')",1,2015Q2
"('阶段', '演讲')",1,2015Q2
"('阶段', '关系')",1,2015Q2
"('阶段', '战略')",1,2015Q2
"('阶段', '武器')",1,2015Q2
"('演讲', '中国')",1,2015Q2
"('卡特', '更为')",1,2015Q2
"('演讲', '武器')",1,2015Q2
"('演讲', '奥巴马')",1,2015Q2
"('关系', '战略')",1,2015Q2
"('关系', '中国')",1,2015Q2
"('关系', '武器')",1,2015Q2
"('关系', '奥巴马')",1,2015Q2
"('战略', '武器')",1,2015Q2
"('中国', '武器')",1,2015Q2
"('武器', '奥巴马')",1,2015Q2
"('美国', '明显')",1,2015Q2
"('美国', '接受')",1,2015Q2
"('中国', '亚太')",1,2015Q2
"('明显', '报道')",1,2015Q2
"('美方', '同盟')",1,2015Q2
"('美方', '日')",1,2015Q2
"('美方', '坚决')",1,2015Q2
"('美方', '重要性')",1,2015Q2
"('舰队', '决心')",1,2015Q2
"('舰队', '同盟')",1,2015Q2
"('舰队', '日')",1,2015Q2
"('舰队', '坚决')",1,2015Q2
"('舰队', '重要性')",1,2015Q2
"('决心', '同盟')",1,2015Q2
"('决心', '日')",1,2015Q2
"('决心', '坚决')",1,2015Q2
"('决心', '重要性')",1,2015Q2
"('同盟', '日')",1,2015Q2
"('同盟', '坚决')",1,2015Q2
"('同盟', '重要性')",1,2015Q2
"('日', '坚决')",1,2015Q2
"('日', '重要性')",1,2015Q2
"('坚决', '重要性')",1,2015Q2
"('卡特', '标准')",1,2015Q2
"('中国', '平衡')",1,2015Q2
"('美方', '决心')",1,2015Q2
"('美方', '舰队')",1,2015Q2
"('中国', '重要性')",1,2015Q2
"('卡特', '美方')",1,2015Q2
"('明显', '月')",1,2015Q2
"('明显', '接受')",1,2015Q2
"('明显', '国防')",1,2015Q2
"('报道', '月')",1,2015Q2
"('报道', '接受')",1,2015Q2
"('报道', '国防')",1,2015Q2
"('月', '接受')",1,2015Q2
"('月', '国防')",1,2015Q2
"('接受', '国防')",1,2015Q2
"('卡特', '舰队')",1,2015Q2
"('中国', '坚决')",1,2015Q2
"('卡特', '决心')",1,2015Q2
"('卡特', '同盟')",1,2015Q2
"('卡特', '坚决')",1,2015Q2
"('卡特', '重要性')",1,2015Q2
"('中国', '美方')",1,2015Q2
"('中国', '舰队')",1,2015Q2
"('中国', '决心')",1,2015Q2
"('中国', '同盟')",1,2015Q2
"('中国', '日')",1,2015Q2
"('谈话', '通讯社')",1,2015Q2
"('朝鲜', '挑衅')",1,2015Q2
"('朝鲜', '战争')",1,2015Q2
"('发射', '萨德')",1,2015Q2
"('演讲', '日')",1,2015Q2
"('演讲', '信号')",1,2015Q2
"('演讲', '报道')",1,2015Q2
"('时报', '美国')",1,2015Q2
"('时报', '日')",1,2015Q2
"('时报', '信号')",1,2015Q2
"('时报', '报道')",1,2015Q2
"('美国', '日')",1,2015Q2
